"Steps"	"Temperature (K)"	"PotentialEnergy"	"Scaling"	"310K Weight"	"346.953K Weight"	"388.311K Weight"	"434.6K Weight"	"486.406K Weight"	"544.387K Weight"	"609.28K Weight"	"681.909K Weight"	"763.195K Weight"	"854.171K Weight"	"955.992K Weight"	"1069.95K Weight"	"1197.49K Weight"	"1340.24K Weight"	"1500K Weight"
607500	1340.24	57.8649	0.231302	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
608000	434.6	132.785	0.7133	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
608500	486.406	128.965	0.637328	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
609000	486.406	103.584	0.637328	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
609500	434.6	122.726	0.7133	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
610000	609.28	96.7199	0.508797	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
610500	763.195	81.967	0.406187	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
611000	346.953	128.814	0.893492	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
611500	346.953	172.101	0.893492	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
612000	854.171	83.6259	0.362925	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
612500	434.6	110.981	0.7133	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
613000	544.387	92.0102	0.569448	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
613500	486.406	87.3015	0.637328	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
614000	388.311	142.017	0.798328	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
614500	434.6	97.1092	0.7133	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
615000	434.6	96.9726	0.7133	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
615500	310	186.288	1	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
616000	1500	84.5347	0.206667	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
616500	763.195	86.774	0.406187	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
617000	310	178.535	1	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
617500	1340.24	79.0772	0.231302	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
618000	763.195	93.5377	0.406187	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
618500	1500	57.3864	0.206667	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
619000	955.992	64.1932	0.324271	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
619500	1340.24	57.9572	0.231302	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
620000	1500	64.5591	0.206667	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
620500	1340.24	70.1178	0.231302	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
621000	609.28	77.5797	0.508797	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
621500	1340.24	87.5288	0.231302	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
622000	1069.95	123.086	0.289733	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
622500	609.28	112.928	0.508797	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
623000	955.992	105.63	0.324271	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
623500	388.311	116.026	0.798328	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
624000	1500	80.9031	0.206667	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
624500	544.387	91.3161	0.569448	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
625000	486.406	146.069	0.637328	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
625500	388.311	120.333	0.798328	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
626000	486.406	120.407	0.637328	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
626500	388.311	146.786	0.798328	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
627000	763.195	69.2293	0.406187	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
627500	1069.95	67.0806	0.289733	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
628000	486.406	112.338	0.637328	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
628500	1069.95	95.4451	0.289733	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
629000	486.406	120.335	0.637328	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
629500	310	130.85	1	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
630000	346.953	169.887	0.893492	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
630500	544.387	87.4501	0.569448	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
631000	681.909	77.7253	0.454606	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
631500	388.311	129.439	0.798328	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
632000	681.909	99.8153	0.454606	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
632500	1197.49	72.5957	0.258874	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
633000	346.953	154.294	0.893492	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
633500	1500	47.8876	0.206667	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
634000	1340.24	85.8162	0.231302	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
634500	434.6	81.9271	0.7133	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
635000	609.28	78.4627	0.508797	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
635500	346.953	152.941	0.893492	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
636000	310	186.497	1	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
636500	1069.95	70.3422	0.289733	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
637000	763.195	73.9054	0.406187	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
637500	854.171	53.5634	0.362925	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
638000	544.387	91.7473	0.569448	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
638500	310	164.378	1	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
639000	1500	63.1573	0.206667	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
639500	1500	55.6262	0.206667	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
640000	1197.49	52.6835	0.258874	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
640500	609.28	117.433	0.508797	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
641000	434.6	111.079	0.7133	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
641500	1340.24	69.2053	0.231302	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
642000	1340.24	67.1209	0.231302	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
642500	388.311	133.691	0.798328	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
643000	388.311	142.774	0.798328	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
643500	1500	84.805	0.206667	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
644000	388.311	124.435	0.798328	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
644500	310	158.979	1	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
645000	310	166.129	1	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
645500	486.406	102.645	0.637328	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
646000	681.909	90.5608	0.454606	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
646500	544.387	120.509	0.569448	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
647000	434.6	110.481	0.7133	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
647500	609.28	84.7766	0.508797	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
648000	434.6	95.9434	0.7133	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
648500	955.992	83.9879	0.324271	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
649000	1197.49	83.2532	0.258874	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
649500	388.311	107.519	0.798328	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
650000	434.6	112.796	0.7133	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
650500	346.953	145.215	0.893492	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
651000	854.171	77.9654	0.362925	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
651500	1340.24	90.2214	0.231302	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
652000	346.953	94.1336	0.893492	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
652500	609.28	102.622	0.508797	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
653000	1500	58.4765	0.206667	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
653500	1340.24	60.1873	0.231302	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
654000	1500	64.0812	0.206667	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
654500	1069.95	60.1926	0.289733	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
655000	1197.49	65.9152	0.258874	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
655500	486.406	87.6512	0.637328	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
656000	1197.49	64.7238	0.258874	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
656500	486.406	101.302	0.637328	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
657000	544.387	115.073	0.569448	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
657500	544.387	86.1977	0.569448	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
658000	1069.95	88.6232	0.289733	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
658500	388.311	112.575	0.798328	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
659000	955.992	88.2924	0.324271	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
659500	388.311	138.891	0.798328	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
660000	388.311	121.762	0.798328	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
660500	681.909	77.8445	0.454606	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
661000	544.387	97.4644	0.569448	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
661500	854.171	80.0166	0.362925	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
662000	681.909	70.8908	0.454606	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
662500	544.387	106.415	0.569448	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
663000	609.28	86.8623	0.508797	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
663500	763.195	99.1919	0.406187	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
664000	388.311	110.915	0.798328	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
664500	486.406	89.4086	0.637328	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
665000	609.28	68.401	0.508797	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
665500	544.387	74.8957	0.569448	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
666000	388.311	125.7	0.798328	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
666500	1069.95	108.522	0.289733	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
667000	681.909	88.5695	0.454606	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
667500	310	166.075	1	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
668000	434.6	114.304	0.7133	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
668500	854.171	72.3458	0.362925	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
669000	1340.24	79.1116	0.231302	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
669500	1500	60.4843	0.206667	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
670000	1197.49	86.3723	0.258874	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
670500	955.992	64.9233	0.324271	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
671000	486.406	139.822	0.637328	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
671500	854.171	93.9287	0.362925	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
672000	854.171	79.4466	0.362925	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
672500	434.6	154.26	0.7133	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
673000	310	153.556	1	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
673500	1197.49	66.6313	0.258874	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
674000	486.406	85.1612	0.637328	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
674500	434.6	101.532	0.7133	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
675000	1500	62.621	0.206667	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
675500	1500	70.8362	0.206667	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
676000	681.909	102.588	0.454606	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
676500	609.28	107.668	0.508797	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
677000	1500	74.6941	0.206667	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
677500	388.311	115.612	0.798328	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
678000	609.28	92.2927	0.508797	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
678500	388.311	133.914	0.798328	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
679000	1197.49	85.4853	0.258874	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
679500	1500	71.2644	0.206667	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
680000	763.195	80.4515	0.406187	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
680500	763.195	59.5359	0.406187	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
681000	763.195	97.9613	0.406187	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
681500	310	132.475	1	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
682000	763.195	80.3812	0.406187	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
682500	544.387	102.233	0.569448	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
683000	486.406	100.512	0.637328	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
683500	854.171	91.3927	0.362925	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
684000	955.992	79.3303	0.324271	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
684500	854.171	71.0579	0.362925	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
685000	681.909	65.2017	0.454606	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
685500	544.387	95.0926	0.569448	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
686000	681.909	95.0166	0.454606	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
686500	486.406	86.6125	0.637328	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
687000	763.195	65.1312	0.406187	0	6.08686	11.1274	15.3823	18.75	21.2566	23.6905	25.4906	27.1039	28.397	29.5945	30.7395	31.4572	32.2456	33.0091
