"Steps"	"Temperature (K)"	"PotentialEnergy"	"Scaling"	"310K Weight"	"352.325K Weight"	"400.43K Weight"	"455.102K Weight"	"517.238K Weight"	"587.859K Weight"	"668.121K Weight"	"759.342K Weight"	"863.017K Weight"	"980.848K Weight"	"1114.77K Weight"	"1266.97K Weight"	"1439.95K Weight"	"1636.56K Weight"	"1860K Weight"
401500	517.238	70.4406	0.599337	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
402000	1439.95	107.515	0.215285	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
402500	759.342	59.1084	0.408248	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
403000	400.43	54.3065	0.774169	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
403500	310	47.5609	1	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
404000	668.121	66.7248	0.463988	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
404500	352.325	59.7291	0.879868	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
405000	587.859	57.9145	0.527338	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
405500	668.121	71.0618	0.463988	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
406000	587.859	51.8481	0.527338	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
406500	1439.95	91.2829	0.215285	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
407000	400.43	46.0423	0.774169	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
407500	455.102	44.9172	0.681167	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
408000	980.848	89.3599	0.316053	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
408500	587.859	50.0802	0.527338	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
409000	310	47.5648	1	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
409500	310	53.9839	1	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
410000	517.238	64.9407	0.599337	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
410500	1439.95	97.2899	0.215285	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
411000	400.43	46.757	0.774169	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
411500	587.859	60.8177	0.527338	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
412000	1266.97	62.1329	0.244678	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
412500	455.102	54.615	0.681167	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
413000	517.238	62.4345	0.599337	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
413500	310	44.1626	1	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
414000	310	51.2024	1	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
414500	1439.95	94.8295	0.215285	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
415000	759.342	74.1663	0.408248	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
415500	980.848	77.243	0.316053	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
416000	587.859	50.1169	0.527338	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
416500	400.43	47.5051	0.774169	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
417000	759.342	52.9149	0.408248	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
417500	310	51.4533	1	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
418000	668.121	61.8915	0.463988	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
418500	1266.97	99.325	0.244678	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
419000	455.102	50.5519	0.681167	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
419500	587.859	66.7664	0.527338	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
420000	1439.95	88.8283	0.215285	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
420500	1439.95	70.7517	0.215285	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
421000	980.848	71.3485	0.316053	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
421500	1114.77	44.9227	0.278085	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
422000	1439.95	91.0156	0.215285	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
422500	517.238	82.0478	0.599337	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
423000	1114.77	52.5641	0.278085	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
423500	1439.95	144.208	0.215285	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
424000	1636.56	169.07	0.189422	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
424500	1114.77	116.854	0.278085	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
425000	1860	176.089	0.166667	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
425500	1860	81.6977	0.166667	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
426000	1860	156.653	0.166667	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
426500	1860	174.166	0.166667	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
427000	1114.77	58.9156	0.278085	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
427500	352.325	50.1923	0.879868	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
428000	1439.95	73.2595	0.215285	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
428500	400.43	46.9007	0.774169	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
429000	352.325	53.5803	0.879868	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
429500	863.017	74.2718	0.359205	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
430000	1636.56	66.7131	0.189422	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
430500	1636.56	52.5594	0.189422	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
431000	352.325	54.7286	0.879868	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
431500	1114.77	58.3743	0.278085	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
432000	587.859	68.835	0.527338	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
432500	455.102	69.4063	0.681167	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
433000	1439.95	107.975	0.215285	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
433500	1636.56	171.361	0.189422	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
434000	1636.56	113.832	0.189422	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
434500	1266.97	75.9208	0.244678	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
435000	1860	161.197	0.166667	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
435500	668.121	64.6329	0.463988	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
436000	1266.97	62.6404	0.244678	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
436500	1114.77	66.847	0.278085	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
437000	759.342	70.3229	0.408248	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
437500	1114.77	80.465	0.278085	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
438000	668.121	56.657	0.463988	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
438500	352.325	42.3266	0.879868	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
439000	352.325	51.6407	0.879868	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
439500	759.342	86.2019	0.408248	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
440000	1114.77	102.478	0.278085	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
440500	1636.56	70.8311	0.189422	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
441000	587.859	49.7473	0.527338	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
441500	863.017	59.3771	0.359205	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
442000	1636.56	71.4012	0.189422	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
442500	1114.77	61.2605	0.278085	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
443000	400.43	48.1309	0.774169	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
443500	310	45.1349	1	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
444000	310	45.5476	1	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
444500	668.121	57.4782	0.463988	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
445000	863.017	52.2626	0.359205	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
445500	352.325	46.9513	0.879868	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
446000	759.342	51.8172	0.408248	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
446500	400.43	41.9482	0.774169	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
447000	455.102	44.2369	0.681167	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
447500	517.238	58.4183	0.599337	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
448000	1114.77	85.5473	0.278085	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
448500	1439.95	127.174	0.215285	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
449000	1439.95	73.7287	0.215285	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
449500	352.325	50.2408	0.879868	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
450000	517.238	70.4964	0.599337	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
450500	980.848	74.3708	0.316053	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
451000	1860	165.521	0.166667	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
451500	352.325	49.0726	0.879868	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
452000	759.342	69.6226	0.408248	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
452500	455.102	55.0232	0.681167	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
453000	400.43	50.8386	0.774169	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
453500	587.859	47.5997	0.527338	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
454000	1636.56	112.35	0.189422	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
454500	1636.56	148.266	0.189422	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
455000	1266.97	125.215	0.244678	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
455500	1266.97	161.685	0.244678	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
456000	863.017	54.0284	0.359205	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
456500	1636.56	112.026	0.189422	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
457000	759.342	72.5774	0.408248	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
457500	455.102	46.4189	0.681167	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
458000	863.017	67.1279	0.359205	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
458500	310	47.9153	1	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
459000	587.859	66.8887	0.527338	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
459500	1266.97	68.0697	0.244678	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
460000	517.238	68.6116	0.599337	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
460500	759.342	87.2703	0.408248	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
461000	587.859	50.0072	0.527338	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
461500	400.43	55.0831	0.774169	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
462000	1266.97	74.1051	0.244678	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
462500	400.43	54.0108	0.774169	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
463000	863.017	50.0883	0.359205	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
463500	668.121	79.791	0.463988	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
464000	1114.77	66.2539	0.278085	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
464500	517.238	53.5733	0.599337	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
465000	587.859	72.3338	0.527338	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
465500	587.859	67.195	0.527338	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
466000	352.325	50.9943	0.879868	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
466500	1439.95	71.7436	0.215285	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
467000	1439.95	166.925	0.215285	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
467500	759.342	57.2744	0.408248	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
468000	759.342	76.5046	0.408248	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
468500	863.017	73.9085	0.359205	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
