"Steps"	"Temperature (K)"	"PotentialEnergy"	"Scaling"	"310K Weight"	"325.179K Weight"	"341.101K Weight"	"357.803K Weight"	"375.323K Weight"	"393.7K Weight"	"412.978K Weight"	"433.199K Weight"	"454.41K Weight"	"476.661K Weight"	"500K Weight"
86600000	433.199	1409.94	0.715606	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
86650000	500	1753.05	0.62	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
86700000	433.199	1439.13	0.715606	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
86750000	500	1640.53	0.62	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
86800000	454.41	1465.65	0.682203	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
86850000	500	1606.41	0.62	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
86900000	357.803	1116.97	0.866398	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
86950000	357.803	1080.07	0.866398	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
87000000	375.323	1199.91	0.825956	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
87050000	454.41	1499.84	0.682203	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
87100000	433.199	1402.01	0.715606	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
87150000	500	1718.62	0.62	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
87200000	412.978	1291.52	0.750646	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
87250000	357.803	1149.35	0.866398	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
87300000	341.101	1013.54	0.908821	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
87350000	476.661	1703.3	0.650358	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
87400000	476.661	1634.57	0.650358	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
87450000	500	1678.85	0.62	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
87500000	412.978	1369.47	0.750646	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
87550000	500	1649.01	0.62	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
87600000	500	1672.9	0.62	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
87650000	393.7	1304.27	0.787401	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
87700000	476.661	1593.27	0.650358	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
87750000	500	1796.13	0.62	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
87800000	500	1667.32	0.62	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
87850000	476.661	1636.98	0.650358	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
87900000	500	1690.89	0.62	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
87950000	476.661	1646.89	0.650358	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
88000000	500	1661.69	0.62	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
88050000	500	1739.47	0.62	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
88100000	454.41	1433.38	0.682203	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
88150000	500	1679.04	0.62	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
88200000	500	1788.65	0.62	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
88250000	500	1685.6	0.62	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
88300000	393.7	1260.14	0.787401	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
88350000	476.661	1629.25	0.650358	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
88400000	476.661	1609.3	0.650358	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
88450000	500	1716.09	0.62	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
88500000	500	1772.34	0.62	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
88550000	454.41	1513.87	0.682203	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
88600000	393.7	1301.62	0.787401	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
88650000	500	1770.1	0.62	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
88700000	433.199	1422.65	0.715606	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
88750000	341.101	1053.94	0.908821	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
88800000	433.199	1316.98	0.715606	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
88850000	454.41	1456.36	0.682203	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
88900000	433.199	1448.07	0.715606	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
88950000	500	1755.45	0.62	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
89000000	500	1686.53	0.62	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
89050000	500	1713.79	0.62	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
89100000	500	1660.88	0.62	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
89150000	500	1706.25	0.62	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
89200000	393.7	1224.48	0.787401	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
89250000	500	1621.34	0.62	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
89300000	433.199	1383.8	0.715606	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
89350000	433.199	1421.43	0.715606	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
89400000	500	1726.04	0.62	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
89450000	500	1690.19	0.62	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
89500000	454.41	1489.36	0.682203	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
89550000	500	1646.74	0.62	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
89600000	433.199	1528.33	0.715606	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
89650000	476.661	1571.22	0.650358	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
89700000	476.661	1578.21	0.650358	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
89750000	500	1755.62	0.62	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
89800000	454.41	1510.59	0.682203	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
89850000	476.661	1592.93	0.650358	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
89900000	476.661	1575.48	0.650358	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
89950000	476.661	1655.19	0.650358	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
90000000	500	1773.15	0.62	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
90050000	500	1769.43	0.62	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
90100000	476.661	1610.96	0.650358	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
90150000	476.661	1580.95	0.650358	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
90200000	433.199	1388.83	0.715606	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
90250000	454.41	1531.93	0.682203	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
90300000	454.41	1559.56	0.682203	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
90350000	310	928.159	1	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
90400000	500	1698.38	0.62	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
90450000	454.41	1537.59	0.682203	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
90500000	500	1724.61	0.62	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
90550000	412.978	1247.18	0.750646	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
90600000	433.199	1429.15	0.715606	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
90650000	433.199	1419.06	0.715606	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
90700000	500	1733.84	0.62	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
90750000	476.661	1641.99	0.650358	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
90800000	393.7	1241.92	0.787401	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
90850000	500	1753.1	0.62	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
90900000	476.661	1639.6	0.650358	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
90950000	412.978	1346.72	0.750646	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
91000000	393.7	1173.6	0.787401	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
91050000	500	1675.5	0.62	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
91100000	357.803	1105.43	0.866398	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
91150000	500	1665.28	0.62	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
91200000	454.41	1500.91	0.682203	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
91250000	412.978	1289.09	0.750646	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
91300000	341.101	1055.03	0.908821	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
91350000	500	1809.37	0.62	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
91400000	412.978	1273.48	0.750646	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
91450000	476.661	1588.03	0.650358	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
91500000	500	1737.73	0.62	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
91550000	454.41	1466.67	0.682203	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
91600000	412.978	1438.59	0.750646	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
91650000	500	1773.49	0.62	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
91700000	500	1762.75	0.62	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
91750000	433.199	1413.71	0.715606	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
91800000	393.7	1234.31	0.787401	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
91850000	476.661	1693.94	0.650358	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
91900000	476.661	1518.53	0.650358	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
91950000	454.41	1478.68	0.682203	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
92000000	500	1613.7	0.62	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
92050000	393.7	1264.86	0.787401	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
92100000	454.41	1494.28	0.682203	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
92150000	393.7	1311.16	0.787401	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
92200000	500	1761.06	0.62	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
92250000	412.978	1310.19	0.750646	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
92300000	454.41	1511.65	0.682203	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
92350000	476.661	1653.38	0.650358	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
92400000	412.978	1315.94	0.750646	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
92450000	476.661	1630.87	0.650358	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
92500000	476.661	1523.39	0.650358	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
92550000	412.978	1303.31	0.750646	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
92600000	375.323	1181	0.825956	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
92650000	412.978	1267.06	0.750646	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
92700000	500	1698.27	0.62	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
92750000	375.323	1235.69	0.825956	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
92800000	500	1700.73	0.62	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
92850000	476.661	1677.78	0.650358	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
92900000	476.661	1668.19	0.650358	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
92950000	393.7	1215.22	0.787401	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
93000000	476.661	1584.95	0.650358	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
93050000	476.661	1603.23	0.650358	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
93100000	433.199	1438.78	0.715606	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
93150000	375.323	1132.6	0.825956	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
93200000	500	1768.81	0.62	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
93250000	357.803	1126.51	0.866398	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
93300000	500	1682.33	0.62	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
93350000	476.661	1579.26	0.650358	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
93400000	433.199	1452.53	0.715606	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
93450000	454.41	1568.17	0.682203	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
93500000	500	1713.38	0.62	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
93550000	375.323	1149.84	0.825956	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
93600000	500	1727.08	0.62	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
93650000	433.199	1401.29	0.715606	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
93700000	375.323	1262.85	0.825956	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
93750000	500	1647.99	0.62	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
93800000	454.41	1447.36	0.682203	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
93850000	393.7	1231.25	0.787401	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
93900000	476.661	1604.07	0.650358	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
93950000	341.101	1080.85	0.908821	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
94000000	375.323	1160.01	0.825956	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
94050000	454.41	1544.46	0.682203	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
94100000	375.323	1205.65	0.825956	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
94150000	500	1788.71	0.62	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
94200000	454.41	1499.2	0.682203	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
94250000	454.41	1526.67	0.682203	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
94300000	433.199	1414.52	0.715606	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
94350000	375.323	1162.65	0.825956	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
94400000	393.7	1317.25	0.787401	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
94450000	454.41	1497.33	0.682203	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
94500000	357.803	1130.68	0.866398	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
94550000	500	1686.86	0.62	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
94600000	393.7	1234.68	0.787401	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
94650000	500	1707.9	0.62	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
94700000	454.41	1523.99	0.682203	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
94750000	500	1777.77	0.62	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
94800000	454.41	1556.52	0.682203	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
94850000	393.7	1262.31	0.787401	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
94900000	476.661	1560.93	0.650358	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
94950000	500	1762.32	0.62	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
95000000	433.199	1370.5	0.715606	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
95050000	500	1715.84	0.62	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
95100000	454.41	1486.11	0.682203	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
95150000	476.661	1635.96	0.650358	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
95200000	500	1752.76	0.62	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
95250000	454.41	1510	0.682203	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
95300000	476.661	1617.47	0.650358	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
95350000	433.199	1379.76	0.715606	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
95400000	500	1606.96	0.62	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
95450000	500	1739.01	0.62	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
95500000	454.41	1536.97	0.682203	0	-16.9803	-34.2299	-51.5652	-69.2081	-87.1549	-105.461	-124.024	-142.829	-161.926	-181.093
