"Steps"	"Temperature (K)"	"PotentialEnergy"	"Scaling"	"298K Weight"	"386.47K Weight"	"501.204K Weight"	"650K Weight"
193050	501.204	108.561	0.594569	0	-5.60938	-11.5156	-17.6562
193100	501.204	95.4194	0.594569	0	-5.60938	-11.5156	-17.6562
193150	501.204	74.5347	0.594569	0	-5.60938	-11.5156	-17.6562
193200	501.204	119.76	0.594569	0	-5.60938	-11.5156	-17.6562
193250	501.204	91.0752	0.594569	0	-5.60938	-11.5312	-17.6562
193300	501.204	90.889	0.594569	0	-5.60938	-11.5312	-17.6562
193350	501.204	92.3912	0.594569	0	-5.60938	-11.5312	-17.6562
193400	501.204	80.4227	0.594569	0	-5.60938	-11.5312	-17.6562
193450	501.204	122.938	0.594569	0	-5.60938	-11.5312	-17.6562
193500	650	102.041	0.458462	0	-5.60938	-11.5312	-17.6719
193550	650	127.846	0.458462	0	-5.60938	-11.5312	-17.6719
193600	650	116.057	0.458462	0	-5.60938	-11.5312	-17.6719
193650	650	147.974	0.458462	0	-5.60938	-11.5312	-17.6719
193700	650	129.898	0.458462	0	-5.60938	-11.5312	-17.6719
193750	501.204	107.347	0.594569	0	-5.60938	-11.5469	-17.6719
193800	501.204	86.2641	0.594569	0	-5.60938	-11.5469	-17.6719
193850	501.204	85.6366	0.594569	0	-5.60938	-11.5469	-17.6719
193900	501.204	89.3329	0.594569	0	-5.60938	-11.5469	-17.6719
193950	501.204	119.79	0.594569	0	-5.60938	-11.5469	-17.6719
194000	501.204	96.3858	0.594569	0	-5.60938	-11.5625	-17.6719
194050	501.204	110.355	0.594569	0	-5.60938	-11.5625	-17.6719
194100	501.204	106.704	0.594569	0	-5.60938	-11.5625	-17.6719
194150	501.204	80.7168	0.594569	0	-5.60938	-11.5625	-17.6719
194200	501.204	94.2233	0.594569	0	-5.60938	-11.5625	-17.6719
194250	501.204	89.7585	0.594569	0	-5.60938	-11.5781	-17.6719
194300	501.204	115.166	0.594569	0	-5.60938	-11.5781	-17.6719
194350	501.204	91.4524	0.594569	0	-5.60938	-11.5781	-17.6719
194400	501.204	104.965	0.594569	0	-5.60938	-11.5781	-17.6719
194450	501.204	105.663	0.594569	0	-5.60938	-11.5781	-17.6719
194500	650	196.762	0.458462	0	-5.60938	-11.5781	-17.6875
194550	650	178.095	0.458462	0	-5.60938	-11.5781	-17.6875
194600	650	154.881	0.458462	0	-5.60938	-11.5781	-17.6875
194650	650	137.144	0.458462	0	-5.60938	-11.5781	-17.6875
194700	650	139.943	0.458462	0	-5.60938	-11.5781	-17.6875
194750	650	122.562	0.458462	0	-5.60938	-11.5781	-17.7031
194800	650	200.221	0.458462	0	-5.60938	-11.5781	-17.7031
194850	650	153.784	0.458462	0	-5.60938	-11.5781	-17.7031
194900	650	118.123	0.458462	0	-5.60938	-11.5781	-17.7031
194950	650	181.081	0.458462	0	-5.60938	-11.5781	-17.7031
195000	650	199.656	0.458462	0	-5.60938	-11.5781	-17.7188
195050	650	137.201	0.458462	0	-5.60938	-11.5781	-17.7188
195100	650	145.429	0.458462	0	-5.60938	-11.5781	-17.7188
195150	650	223.738	0.458462	0	-5.60938	-11.5781	-17.7188
195200	650	132.393	0.458462	0	-5.60938	-11.5781	-17.7188
195250	650	149.004	0.458462	0	-5.60938	-11.5781	-17.7344
195300	650	224.007	0.458462	0	-5.60938	-11.5781	-17.7344
195350	650	186.607	0.458462	0	-5.60938	-11.5781	-17.7344
195400	650	124.896	0.458462	0	-5.60938	-11.5781	-17.7344
195450	650	169.103	0.458462	0	-5.60938	-11.5781	-17.7344
195500	650	176.919	0.458462	0	-5.60938	-11.5781	-17.75
195550	650	137.208	0.458462	0	-5.60938	-11.5781	-17.75
195600	650	142.04	0.458462	0	-5.60938	-11.5781	-17.75
195650	650	124.771	0.458462	0	-5.60938	-11.5781	-17.75
195700	650	119.853	0.458462	0	-5.60938	-11.5781	-17.75
195750	650	120.828	0.458462	0	-5.60938	-11.5781	-17.7656
195800	650	121.273	0.458462	0	-5.60938	-11.5781	-17.7656
195850	650	95.6482	0.458462	0	-5.60938	-11.5781	-17.7656
195900	650	121.014	0.458462	0	-5.60938	-11.5781	-17.7656
195950	650	146.637	0.458462	0	-5.60938	-11.5781	-17.7656
196000	650	124.894	0.458462	0	-5.60938	-11.5781	-17.7812
196050	650	145.227	0.458462	0	-5.60938	-11.5781	-17.7812
196100	650	147.188	0.458462	0	-5.60938	-11.5781	-17.7812
196150	650	101.782	0.458462	0	-5.60938	-11.5781	-17.7812
196200	650	158.039	0.458462	0	-5.60938	-11.5781	-17.7812
196250	501.204	89.2506	0.594569	0	-5.60938	-11.5938	-17.7812
196300	501.204	97.3354	0.594569	0	-5.60938	-11.5938	-17.7812
196350	501.204	98.2113	0.594569	0	-5.60938	-11.5938	-17.7812
196400	501.204	103.276	0.594569	0	-5.60938	-11.5938	-17.7812
196450	501.204	79.5799	0.594569	0	-5.60938	-11.5938	-17.7812
196500	650	120.96	0.458462	0	-5.60938	-11.5938	-17.7969
196550	650	130.051	0.458462	0	-5.60938	-11.5938	-17.7969
196600	650	144.388	0.458462	0	-5.60938	-11.5938	-17.7969
196650	650	156.96	0.458462	0	-5.60938	-11.5938	-17.7969
196700	650	131.659	0.458462	0	-5.60938	-11.5938	-17.7969
196750	650	160.517	0.458462	0	-5.60938	-11.5938	-17.8125
196800	650	137.58	0.458462	0	-5.60938	-11.5938	-17.8125
196850	650	122.351	0.458462	0	-5.60938	-11.5938	-17.8125
196900	650	130.137	0.458462	0	-5.60938	-11.5938	-17.8125
196950	650	151.386	0.458462	0	-5.60938	-11.5938	-17.8125
197000	501.204	86.0914	0.594569	0	-5.60938	-11.6094	-17.8125
197050	501.204	106.026	0.594569	0	-5.60938	-11.6094	-17.8125
197100	501.204	97.8773	0.594569	0	-5.60938	-11.6094	-17.8125
197150	501.204	101.481	0.594569	0	-5.60938	-11.6094	-17.8125
197200	501.204	111.02	0.594569	0	-5.60938	-11.6094	-17.8125
197250	650	132.455	0.458462	0	-5.60938	-11.6094	-17.8281
197300	650	157.152	0.458462	0	-5.60938	-11.6094	-17.8281
197350	650	125.385	0.458462	0	-5.60938	-11.6094	-17.8281
197400	650	117.129	0.458462	0	-5.60938	-11.6094	-17.8281
197450	650	132.35	0.458462	0	-5.60938	-11.6094	-17.8281
197500	501.204	96.2612	0.594569	0	-5.60938	-11.625	-17.8281
197550	501.204	97.864	0.594569	0	-5.60938	-11.625	-17.8281
197600	501.204	104.319	0.594569	0	-5.60938	-11.625	-17.8281
197650	501.204	105.418	0.594569	0	-5.60938	-11.625	-17.8281
197700	501.204	104.131	0.594569	0	-5.60938	-11.625	-17.8281
197750	650	143.467	0.458462	0	-5.60938	-11.625	-17.8438
197800	650	132.278	0.458462	0	-5.60938	-11.625	-17.8438
197850	650	119.839	0.458462	0	-5.60938	-11.625	-17.8438
197900	650	163.409	0.458462	0	-5.60938	-11.625	-17.8438
197950	650	142.42	0.458462	0	-5.60938	-11.625	-17.8438
198000	501.204	79.6408	0.594569	0	-5.60938	-11.6406	-17.8438
198050	501.204	105.013	0.594569	0	-5.60938	-11.6406	-17.8438
198100	501.204	85.6627	0.594569	0	-5.60938	-11.6406	-17.8438
198150	501.204	117.28	0.594569	0	-5.60938	-11.6406	-17.8438
198200	501.204	126.524	0.594569	0	-5.60938	-11.6406	-17.8438
198250	650	120.601	0.458462	0	-5.60938	-11.6406	-17.8594
198300	650	147.521	0.458462	0	-5.60938	-11.6406	-17.8594
198350	650	124.173	0.458462	0	-5.60938	-11.6406	-17.8594
198400	650	126.549	0.458462	0	-5.60938	-11.6406	-17.8594
198450	650	146.485	0.458462	0	-5.60938	-11.6406	-17.8594
198500	501.204	90.6019	0.594569	0	-5.60938	-11.6562	-17.8594
198550	501.204	106.212	0.594569	0	-5.60938	-11.6562	-17.8594
198600	501.204	108.579	0.594569	0	-5.60938	-11.6562	-17.8594
198650	501.204	104.097	0.594569	0	-5.60938	-11.6562	-17.8594
198700	501.204	91.3567	0.594569	0	-5.60938	-11.6562	-17.8594
198750	501.204	85.613	0.594569	0	-5.60938	-11.6719	-17.8594
198800	501.204	124.683	0.594569	0	-5.60938	-11.6719	-17.8594
198850	501.204	84.6462	0.594569	0	-5.60938	-11.6719	-17.8594
198900	501.204	96.2415	0.594569	0	-5.60938	-11.6719	-17.8594
198950	501.204	88.8971	0.594569	0	-5.60938	-11.6719	-17.8594
199000	501.204	103.215	0.594569	0	-5.60938	-11.6875	-17.8594
199050	501.204	100.3	0.594569	0	-5.60938	-11.6875	-17.8594
199100	501.204	121.947	0.594569	0	-5.60938	-11.6875	-17.8594
199150	501.204	105.301	0.594569	0	-5.60938	-11.6875	-17.8594
199200	501.204	82.2131	0.594569	0	-5.60938	-11.6875	-17.8594
199250	501.204	92.8794	0.594569	0	-5.60938	-11.7031	-17.8594
199300	501.204	130.378	0.594569	0	-5.60938	-11.7031	-17.8594
199350	501.204	122.895	0.594569	0	-5.60938	-11.7031	-17.8594
199400	501.204	136.191	0.594569	0	-5.60938	-11.7031	-17.8594
199450	501.204	96.5154	0.594569	0	-5.60938	-11.7031	-17.8594
199500	501.204	107.032	0.594569	0	-5.60938	-11.7188	-17.8594
199550	501.204	95.0632	0.594569	0	-5.60938	-11.7188	-17.8594
199600	501.204	82.0612	0.594569	0	-5.60938	-11.7188	-17.8594
199650	501.204	98.764	0.594569	0	-5.60938	-11.7188	-17.8594
199700	501.204	75.5457	0.594569	0	-5.60938	-11.7188	-17.8594
199750	386.47	65.8604	0.771083	0	-5.625	-11.7188	-17.8594
199800	386.47	61.3878	0.771083	0	-5.625	-11.7188	-17.8594
199850	386.47	75.4993	0.771083	0	-5.625	-11.7188	-17.8594
199900	386.47	57.6134	0.771083	0	-5.625	-11.7188	-17.8594
199950	386.47	69.2541	0.771083	0	-5.625	-11.7188	-17.8594
200000	501.204	89.4347	0.594569	0	-5.625	-11.7344	-17.8594
200050	501.204	117.034	0.594569	0	-5.625	-11.7344	-17.8594
200100	501.204	90.0993	0.594569	0	-5.625	-11.7344	-17.8594
200150	501.204	79.3894	0.594569	0	-5.625	-11.7344	-17.8594
200200	501.204	113.468	0.594569	0	-5.625	-11.7344	-17.8594
200250	650	144.363	0.458462	0	-5.625	-11.7344	-17.875
200300	650	154.377	0.458462	0	-5.625	-11.7344	-17.875
200350	650	167.497	0.458462	0	-5.625	-11.7344	-17.875
200400	650	114.95	0.458462	0	-5.625	-11.7344	-17.875
200450	650	171.214	0.458462	0	-5.625	-11.7344	-17.875
200500	650	215.106	0.458462	0	-5.625	-11.7344	-17.8906
200550	650	191.993	0.458462	0	-5.625	-11.7344	-17.8906
200600	650	162.831	0.458462	0	-5.625	-11.7344	-17.8906
200650	650	165.921	0.458462	0	-5.625	-11.7344	-17.8906
200700	650	116.263	0.458462	0	-5.625	-11.7344	-17.8906
200750	501.204	107.445	0.594569	0	-5.625	-11.75	-17.8906
200800	501.204	107.465	0.594569	0	-5.625	-11.75	-17.8906
200850	501.204	95.1898	0.594569	0	-5.625	-11.75	-17.8906
200900	501.204	140.715	0.594569	0	-5.625	-11.75	-17.8906
200950	501.204	118.571	0.594569	0	-5.625	-11.75	-17.8906
201000	501.204	97.7652	0.594569	0	-5.625	-11.7656	-17.8906
201050	501.204	111.377	0.594569	0	-5.625	-11.7656	-17.8906
201100	501.204	117.664	0.594569	0	-5.625	-11.7656	-17.8906
201150	501.204	113.426	0.594569	0	-5.625	-11.7656	-17.8906
201200	501.204	108.552	0.594569	0	-5.625	-11.7656	-17.8906
201250	386.47	57.7321	0.771083	0	-5.64062	-11.7656	-17.8906
201300	386.47	65.135	0.771083	0	-5.64062	-11.7656	-17.8906
201350	386.47	71.841	0.771083	0	-5.64062	-11.7656	-17.8906
201400	386.47	75.7979	0.771083	0	-5.64062	-11.7656	-17.8906
201450	386.47	65.9732	0.771083	0	-5.64062	-11.7656	-17.8906
201500	386.47	75.4419	0.771083	0	-5.65625	-11.7656	-17.8906
201550	386.47	63.424	0.771083	0	-5.65625	-11.7656	-17.8906
201600	386.47	71.888	0.771083	0	-5.65625	-11.7656	-17.8906
201650	386.47	69.3992	0.771083	0	-5.65625	-11.7656	-17.8906
201700	386.47	61.2451	0.771083	0	-5.65625	-11.7656	-17.8906
201750	386.47	70.7543	0.771083	0	-5.67188	-11.7656	-17.8906
201800	386.47	69.894	0.771083	0	-5.67188	-11.7656	-17.8906
201850	386.47	78.8961	0.771083	0	-5.67188	-11.7656	-17.8906
201900	386.47	81.1985	0.771083	0	-5.67188	-11.7656	-17.8906
201950	386.47	86.6766	0.771083	0	-5.67188	-11.7656	-17.8906
202000	386.47	80.237	0.771083	0	-5.6875	-11.7656	-17.8906
202050	386.47	65.4962	0.771083	0	-5.6875	-11.7656	-17.8906
202100	386.47	63.3004	0.771083	0	-5.6875	-11.7656	-17.8906
202150	386.47	68.7577	0.771083	0	-5.6875	-11.7656	-17.8906
202200	386.47	67.079	0.771083	0	-5.6875	-11.7656	-17.8906
202250	298	53.1275	1	0	-5.67188	-11.75	-17.875
202300	298	49.1905	1	0	-5.67188	-11.75	-17.875
202350	298	47.94	1	0	-5.67188	-11.75	-17.875
202400	298	44.5662	1	0	-5.67188	-11.75	-17.875
202450	298	52.5227	1	0	-5.67188	-11.75	-17.875
202500	298	47.6783	1	0	-5.65625	-11.7344	-17.8594
202550	298	43.8718	1	0	-5.65625	-11.7344	-17.8594
202600	298	40.8362	1	0	-5.65625	-11.7344	-17.8594
202650	298	51.4703	1	0	-5.65625	-11.7344	-17.8594
202700	298	52.7389	1	0	-5.65625	-11.7344	-17.8594
202750	298	57.1082	1	0	-5.64062	-11.7188	-17.8438
202800	298	49.7566	1	0	-5.64062	-11.7188	-17.8438
202850	298	49.9514	1	0	-5.64062	-11.7188	-17.8438
202900	298	40.5401	1	0	-5.64062	-11.7188	-17.8438
202950	298	44.4618	1	0	-5.64062	-11.7188	-17.8438
203000	386.47	57.2645	0.771083	0	-5.65625	-11.7188	-17.8438
203050	386.47	70.4265	0.771083	0	-5.65625	-11.7188	-17.8438
203100	386.47	82.9429	0.771083	0	-5.65625	-11.7188	-17.8438
203150	386.47	74.4438	0.771083	0	-5.65625	-11.7188	-17.8438
203200	386.47	63.4389	0.771083	0	-5.65625	-11.7188	-17.8438
203250	386.47	60.9321	0.771083	0	-5.67188	-11.7188	-17.8438
203300	386.47	57.943	0.771083	0	-5.67188	-11.7188	-17.8438
203350	386.47	67.2182	0.771083	0	-5.67188	-11.7188	-17.8438
203400	386.47	57.9247	0.771083	0	-5.67188	-11.7188	-17.8438
203450	386.47	54.7279	0.771083	0	-5.67188	-11.7188	-17.8438
203500	386.47	61.2542	0.771083	0	-5.6875	-11.7188	-17.8438
203550	386.47	69.0179	0.771083	0	-5.6875	-11.7188	-17.8438
203600	386.47	64.2839	0.771083	0	-5.6875	-11.7188	-17.8438
203650	386.47	61.7325	0.771083	0	-5.6875	-11.7188	-17.8438
203700	386.47	65.3832	0.771083	0	-5.6875	-11.7188	-17.8438
203750	386.47	64.6347	0.771083	0	-5.70312	-11.7188	-17.8438
203800	386.47	64.2329	0.771083	0	-5.70312	-11.7188	-17.8438
203850	386.47	68.7435	0.771083	0	-5.70312	-11.7188	-17.8438
203900	386.47	61.8467	0.771083	0	-5.70312	-11.7188	-17.8438
203950	386.47	54.8519	0.771083	0	-5.70312	-11.7188	-17.8438
204000	298	47.5497	1	0	-5.6875	-11.7031	-17.8281
204050	298	55.7106	1	0	-5.6875	-11.7031	-17.8281
204100	298	52.799	1	0	-5.6875	-11.7031	-17.8281
204150	298	56.2935	1	0	-5.6875	-11.7031	-17.8281
204200	298	48.6304	1	0	-5.6875	-11.7031	-17.8281
204250	298	54.1339	1	0	-5.67188	-11.6875	-17.8125
204300	298	45.0382	1	0	-5.67188	-11.6875	-17.8125
204350	298	55.0856	1	0	-5.67188	-11.6875	-17.8125
204400	298	57.0491	1	0	-5.67188	-11.6875	-17.8125
204450	298	59.7472	1	0	-5.67188	-11.6875	-17.8125
204500	386.47	67.9877	0.771083	0	-5.6875	-11.6875	-17.8125
204550	386.47	73.363	0.771083	0	-5.6875	-11.6875	-17.8125
204600	386.47	83.3761	0.771083	0	-5.6875	-11.6875	-17.8125
204650	386.47	63.9684	0.771083	0	-5.6875	-11.6875	-17.8125
204700	386.47	61.7242	0.771083	0	-5.6875	-11.6875	-17.8125
204750	386.47	59.9248	0.771083	0	-5.70312	-11.6875	-17.8125
204800	386.47	66.3218	0.771083	0	-5.70312	-11.6875	-17.8125
204850	386.47	76.554	0.771083	0	-5.70312	-11.6875	-17.8125
204900	386.47	84.7826	0.771083	0	-5.70312	-11.6875	-17.8125
204950	386.47	79.9668	0.771083	0	-5.70312	-11.6875	-17.8125
205000	501.204	88.6092	0.594569	0	-5.70312	-11.7031	-17.8125
205050	501.204	82.8847	0.594569	0	-5.70312	-11.7031	-17.8125
205100	501.204	77.3072	0.594569	0	-5.70312	-11.7031	-17.8125
205150	501.204	80.5837	0.594569	0	-5.70312	-11.7031	-17.8125
205200	501.204	81.1854	0.594569	0	-5.70312	-11.7031	-17.8125
205250	386.47	60.1645	0.771083	0	-5.71875	-11.7031	-17.8125
205300	386.47	53.6612	0.771083	0	-5.71875	-11.7031	-17.8125
205350	386.47	67.1911	0.771083	0	-5.71875	-11.7031	-17.8125
205400	386.47	60.5825	0.771083	0	-5.71875	-11.7031	-17.8125
205450	386.47	59.9292	0.771083	0	-5.71875	-11.7031	-17.8125
205500	298	52.6048	1	0	-5.70312	-11.6875	-17.7969
205550	298	54.4808	1	0	-5.70312	-11.6875	-17.7969
205600	298	56.1353	1	0	-5.70312	-11.6875	-17.7969
205650	298	49.4087	1	0	-5.70312	-11.6875	-17.7969
205700	298	50.637	1	0	-5.70312	-11.6875	-17.7969
205750	298	42.92	1	0	-5.6875	-11.6719	-17.7812
205800	298	47.0569	1	0	-5.6875	-11.6719	-17.7812
205850	298	64.3144	1	0	-5.6875	-11.6719	-17.7812
205900	298	58.5098	1	0	-5.6875	-11.6719	-17.7812
205950	298	48.8314	1	0	-5.6875	-11.6719	-17.7812
206000	298	59.9565	1	0	-5.67188	-11.6562	-17.7656
206050	298	58.9762	1	0	-5.67188	-11.6562	-17.7656
206100	298	48.1227	1	0	-5.67188	-11.6562	-17.7656
206150	298	45.574	1	0	-5.67188	-11.6562	-17.7656
206200	298	49.5487	1	0	-5.67188	-11.6562	-17.7656
206250	386.47	64.6121	0.771083	0	-5.6875	-11.6562	-17.7656
206300	386.47	76.3798	0.771083	0	-5.6875	-11.6562	-17.7656
206350	386.47	75.1666	0.771083	0	-5.6875	-11.6562	-17.7656
206400	386.47	64.8906	0.771083	0	-5.6875	-11.6562	-17.7656
206450	386.47	60.078	0.771083	0	-5.6875	-11.6562	-17.7656
206500	298	45.5579	1	0	-5.67188	-11.6406	-17.75
206550	298	43.1997	1	0	-5.67188	-11.6406	-17.75
206600	298	45.2981	1	0	-5.67188	-11.6406	-17.75
206650	298	50.7377	1	0	-5.67188	-11.6406	-17.75
206700	298	59.1241	1	0	-5.67188	-11.6406	-17.75
206750	298	56.3832	1	0	-5.65625	-11.625	-17.7344
206800	298	53.6923	1	0	-5.65625	-11.625	-17.7344
206850	298	39.4827	1	0	-5.65625	-11.625	-17.7344
206900	298	50.5433	1	0	-5.65625	-11.625	-17.7344
206950	298	43.9768	1	0	-5.65625	-11.625	-17.7344
207000	298	54.0554	1	0	-5.64062	-11.6094	-17.7188
207050	298	44.771	1	0	-5.64062	-11.6094	-17.7188
207100	298	59.7821	1	0	-5.64062	-11.6094	-17.7188
207150	298	50.7681	1	0	-5.64062	-11.6094	-17.7188
207200	298	61.6217	1	0	-5.64062	-11.6094	-17.7188
207250	298	54.6646	1	0	-5.625	-11.5938	-17.7031
207300	298	64.8266	1	0	-5.625	-11.5938	-17.7031
207350	298	54.4644	1	0	-5.625	-11.5938	-17.7031
207400	298	51.409	1	0	-5.625	-11.5938	-17.7031
207450	298	46.3701	1	0	-5.625	-11.5938	-17.7031
207500	298	56.8989	1	0	-5.60938	-11.5781	-17.6875
207550	298	51.6593	1	0	-5.60938	-11.5781	-17.6875
207600	298	54.1059	1	0	-5.60938	-11.5781	-17.6875
207650	298	44.6463	1	0	-5.60938	-11.5781	-17.6875
207700	298	56.6915	1	0	-5.60938	-11.5781	-17.6875
207750	386.47	52.4962	0.771083	0	-5.625	-11.5781	-17.6875
207800	386.47	61.5017	0.771083	0	-5.625	-11.5781	-17.6875
207850	386.47	67.3312	0.771083	0	-5.625	-11.5781	-17.6875
207900	386.47	70.1681	0.771083	0	-5.625	-11.5781	-17.6875
207950	386.47	83.8567	0.771083	0	-5.625	-11.5781	-17.6875
208000	298	68.5867	1	0	-5.60938	-11.5625	-17.6719
208050	298	52.9426	1	0	-5.60938	-11.5625	-17.6719
208100	298	52.1057	1	0	-5.60938	-11.5625	-17.6719
208150	298	56.7566	1	0	-5.60938	-11.5625	-17.6719
208200	298	50.5624	1	0	-5.60938	-11.5625	-17.6719
208250	386.47	65.857	0.771083	0	-5.625	-11.5625	-17.6719
208300	386.47	73.1039	0.771083	0	-5.625	-11.5625	-17.6719
208350	386.47	61.8558	0.771083	0	-5.625	-11.5625	-17.6719
208400	386.47	68.4461	0.771083	0	-5.625	-11.5625	-17.6719
208450	386.47	68.9392	0.771083	0	-5.625	-11.5625	-17.6719
208500	386.47	65.7952	0.771083	0	-5.64062	-11.5625	-17.6719
208550	386.47	61.987	0.771083	0	-5.64062	-11.5625	-17.6719
208600	386.47	55.8576	0.771083	0	-5.64062	-11.5625	-17.6719
208650	386.47	62.7741	0.771083	0	-5.64062	-11.5625	-17.6719
208700	386.47	77.1011	0.771083	0	-5.64062	-11.5625	-17.6719
208750	386.47	59.0073	0.771083	0	-5.65625	-11.5625	-17.6719
208800	386.47	58.7282	0.771083	0	-5.65625	-11.5625	-17.6719
208850	386.47	58.16	0.771083	0	-5.65625	-11.5625	-17.6719
208900	386.47	64.5019	0.771083	0	-5.65625	-11.5625	-17.6719
208950	386.47	62.6015	0.771083	0	-5.65625	-11.5625	-17.6719
209000	386.47	57.2018	0.771083	0	-5.67188	-11.5625	-17.6719
209050	386.47	74.7969	0.771083	0	-5.67188	-11.5625	-17.6719
209100	386.47	73.6167	0.771083	0	-5.67188	-11.5625	-17.6719
209150	386.47	75.3848	0.771083	0	-5.67188	-11.5625	-17.6719
209200	386.47	62.3913	0.771083	0	-5.67188	-11.5625	-17.6719
209250	386.47	59.1585	0.771083	0	-5.6875	-11.5625	-17.6719
209300	386.47	65.7054	0.771083	0	-5.6875	-11.5625	-17.6719
209350	386.47	55.1608	0.771083	0	-5.6875	-11.5625	-17.6719
209400	386.47	61.5047	0.771083	0	-5.6875	-11.5625	-17.6719
209450	386.47	59.369	0.771083	0	-5.6875	-11.5625	-17.6719
209500	298	41.5954	1	0	-5.67188	-11.5469	-17.6562
209550	298	42.857	1	0	-5.67188	-11.5469	-17.6562
209600	298	48.1387	1	0	-5.67188	-11.5469	-17.6562
209650	298	40.3448	1	0	-5.67188	-11.5469	-17.6562
209700	298	46.0959	1	0	-5.67188	-11.5469	-17.6562
209750	386.47	64.3414	0.771083	0	-5.6875	-11.5469	-17.6562
209800	386.47	72.2223	0.771083	0	-5.6875	-11.5469	-17.6562
209850	386.47	71.0628	0.771083	0	-5.6875	-11.5469	-17.6562
209900	386.47	80.2493	0.771083	0	-5.6875	-11.5469	-17.6562
209950	386.47	70.8146	0.771083	0	-5.6875	-11.5469	-17.6562
210000	298	50.5983	1	0	-5.67188	-11.5312	-17.6406
210050	298	48.6827	1	0	-5.67188	-11.5312	-17.6406
210100	298	45.6484	1	0	-5.67188	-11.5312	-17.6406
210150	298	53.7462	1	0	-5.67188	-11.5312	-17.6406
210200	298	54.1769	1	0	-5.67188	-11.5312	-17.6406
210250	386.47	79.0841	0.771083	0	-5.6875	-11.5312	-17.6406
210300	386.47	82.4509	0.771083	0	-5.6875	-11.5312	-17.6406
210350	386.47	57.2247	0.771083	0	-5.6875	-11.5312	-17.6406
210400	386.47	62.0829	0.771083	0	-5.6875	-11.5312	-17.6406
210450	386.47	71.817	0.771083	0	-5.6875	-11.5312	-17.6406
210500	501.204	79.594	0.594569	0	-5.6875	-11.5469	-17.6406
210550	501.204	89.8966	0.594569	0	-5.6875	-11.5469	-17.6406
210600	501.204	91.0083	0.594569	0	-5.6875	-11.5469	-17.6406
210650	501.204	99.4681	0.594569	0	-5.6875	-11.5469	-17.6406
210700	501.204	118.002	0.594569	0	-5.6875	-11.5469	-17.6406
210750	386.47	74.4355	0.771083	0	-5.70312	-11.5469	-17.6406
210800	386.47	79.5819	0.771083	0	-5.70312	-11.5469	-17.6406
210850	386.47	79.778	0.771083	0	-5.70312	-11.5469	-17.6406
210900	386.47	82.9393	0.771083	0	-5.70312	-11.5469	-17.6406
210950	386.47	65.1254	0.771083	0	-5.70312	-11.5469	-17.6406
211000	501.204	105.503	0.594569	0	-5.70312	-11.5625	-17.6406
211050	501.204	77.216	0.594569	0	-5.70312	-11.5625	-17.6406
211100	501.204	90.5653	0.594569	0	-5.70312	-11.5625	-17.6406
211150	501.204	90.0915	0.594569	0	-5.70312	-11.5625	-17.6406
211200	501.204	87.08	0.594569	0	-5.70312	-11.5625	-17.6406
211250	501.204	102.722	0.594569	0	-5.70312	-11.5781	-17.6406
211300	501.204	74.8292	0.594569	0	-5.70312	-11.5781	-17.6406
211350	501.204	91.4041	0.594569	0	-5.70312	-11.5781	-17.6406
211400	501.204	92.57	0.594569	0	-5.70312	-11.5781	-17.6406
211450	501.204	76.8045	0.594569	0	-5.70312	-11.5781	-17.6406
211500	501.204	116.9	0.594569	0	-5.70312	-11.5938	-17.6406
211550	501.204	84.1354	0.594569	0	-5.70312	-11.5938	-17.6406
211600	501.204	111.641	0.594569	0	-5.70312	-11.5938	-17.6406
211650	501.204	102.766	0.594569	0	-5.70312	-11.5938	-17.6406
211700	501.204	118.806	0.594569	0	-5.70312	-11.5938	-17.6406
211750	501.204	102.813	0.594569	0	-5.70312	-11.6094	-17.6406
211800	501.204	75.2784	0.594569	0	-5.70312	-11.6094	-17.6406
211850	501.204	113.654	0.594569	0	-5.70312	-11.6094	-17.6406
211900	501.204	100.13	0.594569	0	-5.70312	-11.6094	-17.6406
211950	501.204	92.8415	0.594569	0	-5.70312	-11.6094	-17.6406
212000	386.47	75.9726	0.771083	0	-5.71875	-11.6094	-17.6406
212050	386.47	76.296	0.771083	0	-5.71875	-11.6094	-17.6406
212100	386.47	79.9768	0.771083	0	-5.71875	-11.6094	-17.6406
212150	386.47	55.9493	0.771083	0	-5.71875	-11.6094	-17.6406
212200	386.47	58.8649	0.771083	0	-5.71875	-11.6094	-17.6406
212250	386.47	60.9723	0.771083	0	-5.73438	-11.6094	-17.6406
212300	386.47	77.6698	0.771083	0	-5.73438	-11.6094	-17.6406
212350	386.47	56.8227	0.771083	0	-5.73438	-11.6094	-17.6406
212400	386.47	71.1503	0.771083	0	-5.73438	-11.6094	-17.6406
212450	386.47	60.9804	0.771083	0	-5.73438	-11.6094	-17.6406
212500	501.204	86.0165	0.594569	0	-5.73438	-11.625	-17.6406
212550	501.204	97.5996	0.594569	0	-5.73438	-11.625	-17.6406
212600	501.204	91.9651	0.594569	0	-5.73438	-11.625	-17.6406
212650	501.204	95.2927	0.594569	0	-5.73438	-11.625	-17.6406
212700	501.204	98.4789	0.594569	0	-5.73438	-11.625	-17.6406
212750	386.47	67.8792	0.771083	0	-5.75	-11.625	-17.6406
212800	386.47	62.1658	0.771083	0	-5.75	-11.625	-17.6406
212850	386.47	62.072	0.771083	0	-5.75	-11.625	-17.6406
212900	386.47	61.1028	0.771083	0	-5.75	-11.625	-17.6406
